  aid   | bid | abalance |  type   |           iban           |               owner               |              email               |      phone       |         created          |   account_number   
  23590 |   1 |    11552 | savings | CZ2082312001732215749231 | Teodor Bárta                      | fberanek@seznam.cz               | +420 738 989 764 | Sat 13 Jan 2024, 12:13PM | fAYjH-23590-MxrNA
  23615 |   1 |        0 | savings | CZ4467688299103075963961 | Natálie Horáčková                 | jarosvojtech@seznam.cz           | +420 703 943 272 | Tue 16 Jan 2024, 11:00AM | DxolO-23615-Tbcrr
  23624 |   1 |        0 | savings | CZ4407238019726693721728 | Alexander Pokorný                 | rihalibor@seznam.cz              | +420 602 356 489 | Fri 12 Jan 2024, 11:35PM | NgGFT-23624-FFVBl
  23643 |   1 |        0 | savings | CZ6834740212170017112418 | Kamil Němec                       | nikola32@seznam.cz               | +420 704 379 206 | Fri 12 Jan 2024, 01:24AM | AzzSP-23643-tgSAu
  23623 |   1 |     2600 | savings | CZ4612384302951197251145 | Rudolf Dostál                     | malaklaudie@seznam.cz            | +420 607 414 652 | Tue 16 Jan 2024, 07:59AM | kzSHq-23623-WRuec
  23675 |   1 |     4255 | savings | CZ5604522192484348977658 | René Kratochvíl                   | prochazkajakub@seznam.cz         | +420 704 991 208 | Sat 13 Jan 2024, 08:28AM | ZXLfF-23675-wCWBY
  23718 |   1 |        0 | savings | CZ3094042696732054786281 | Šimon Mašek                       | epetrova@seznam.cz               | +420 704 500 973 | Thu 18 Jan 2024, 09:12PM | AAwBe-23718-gFFNp
  23719 |   1 |        0 | savings | CZ2011663837580180991673 | Kryštof Kraus Ph.D.               | pruzicka@seznam.cz               | +420 777 344 386 | Sat 13 Jan 2024, 09:57PM | JnFlN-23719-XTctt
  23710 |   1 |     5096 | savings | CZ6942412216536620232838 | Václav Kubíček                    | uhorvathova@seznam.cz            | +420 602 667 453 | Sun 14 Jan 2024, 02:49PM | SfMnG-23710-QWZJH
  23744 |   1 |        0 | savings | CZ0969304523097440374671 | Miluše Sedláková                  | miloslavamachackova@seznam.cz    | +420 605 159 998 | Mon 15 Jan 2024, 05:36AM | JJwzM-23744-nZAvf
  23786 |   1 |        0 | savings | CZ7948283669935530869078 | Zikmund Janda                     | markovasabina@seznam.cz          | +420 605 489 120 | Thu 18 Jan 2024, 11:56PM | dDmJw-23786-yMxiv
  23755 |   1 |     5837 | savings | CZ9676486242015597834731 | Vanda Kratochvílová CSc.          | nemcovapavla@seznam.cz           | +420 704 802 324 | Sat 13 Jan 2024, 07:03AM | UWRSh-23755-xUCcL
  23860 |   1 |        0 | savings | CZ8137751558964119639000 | Vítězslav Pavlíček                | klaudiesedlakova@seznam.cz       | +420 704 652 040 | Thu 18 Jan 2024, 11:03AM | gGvUw-23860-aUvdV
  23862 |   1 |   -14637 | savings | CZ5351140660483165888001 | Vít Doležal                       | matejkactirad@seznam.cz          | +420 797 186 333 | Fri 12 Jan 2024, 03:47AM | aXpPo-23862-fviGN
  23865 |   1 |     3245 | savings | CZ6920560197708687017729 | Kateřina Hájková                  | ludvikzak@seznam.cz              | +420 703 990 977 | Fri 12 Jan 2024, 02:14PM | XThny-23865-jgKjs
  23894 |   1 |        0 | savings | CZ4163302965318255413635 | Otýlie Křížová                    | horakovamahulena@seznam.cz       | +420 705 527 521 | Mon 15 Jan 2024, 12:56PM | KLZeu-23894-fYFzu
  23905 |   1 |        0 | savings | CZ9301299611784875685447 | Helena Ježková                    | otyliebartosova@seznam.cz        | +420 601 109 362 | Tue 16 Jan 2024, 06:16AM | xgBPb-23905-EOoRw
  23961 |   1 |     8088 | savings | CZ6869196443396333793553 | Slavěna Veselá                    | slavomirfiser@seznam.cz          | +420 603 225 245 | Sat 13 Jan 2024, 02:24AM | jxWnM-23961-oWezM
  24009 |   1 |    19608 | savings | CZ9581748084063221984434 | Danuše Sedláčková                 | fialaslavomir@seznam.cz          | +420 731 678 876 | Fri 12 Jan 2024, 04:07PM | pssWb-24009-OrqWC
  24038 |   1 |    29005 | savings | CZ0302321165240294182878 | Ctibor Vaněk                      | kucerovanikol@seznam.cz          | +420 729 323 210 | Tue 16 Jan 2024, 07:55PM | sDXQS-24038-WvkjV
  24056 |   1 |      790 | savings | CZ6276816559658361396012 | Dominik Horák                     | sstejskal@seznam.cz              | +420 606 125 963 | Mon 15 Jan 2024, 12:23AM | rTRPa-24056-EsylO
  24060 |   1 |    21896 | savings | CZ9826297683110533727583 | Nora Sedláčková                   | oprokop@seznam.cz                | +420 603 604 713 | Fri 12 Jan 2024, 02:36AM | UnaQg-24060-gzPis
  24106 |   1 |        0 | savings | CZ2720749726626034003561 | Františka Pokorná                 | dagmarcechova@seznam.cz          | +420 798 077 684 | Sun 14 Jan 2024, 11:00AM | beqdy-24106-MxwXN
  24108 |   1 |        0 | savings | CZ1580693416171973372846 | Vlasta Beran                      | xsimkova@seznam.cz               | +420 606 699 934 | Fri 12 Jan 2024, 12:31PM | jSkcN-24108-tFWOP
 238946 |   3 |        0 | savings | CZ1600034073756256027067 | Nela Horáková                     | tereza40@seznam.cz               | +420 604 015 781 | Fri 12 Jan 2024, 12:15AM | ZKOxv-238946-McgiA
 238970 |   3 |        0 | savings | CZ6713953745981425353469 | Dita Němcová                      | jsedlak@seznam.cz                | +420 705 509 267 | Sun 14 Jan 2024, 01:45PM | LSUSB-238970-uSVHL
 238989 |   3 |        0 | savings | CZ7052405445053777649981 | Samuel Blažek                     | jpavlicek@seznam.cz              | +420 608 437 211 | Tue 16 Jan 2024, 08:14PM | sRUmA-238989-UDcvk
 238995 |   3 |        0 | savings | CZ9803459461607959348759 | Věra Hrubá                        | radimnavratil@seznam.cz          | +420 607 635 769 | Mon 15 Jan 2024, 04:07PM | ShhJS-238995-tNDFM
 239014 |   3 |        0 | savings | CZ4577412120840324527200 | Vanda Pokorná                     | vlcekalbert@seznam.cz            | +420 774 313 653 | Sun 14 Jan 2024, 03:20AM | NprlS-239014-sKAfC
 239082 |   3 |        0 | savings | CZ4154925621133839980585 | Judita Bártová                    | bsimek@seznam.cz                 | +420 601 989 321 | Mon 15 Jan 2024, 01:44AM | lfCDX-239082-JnTMb
 239115 |   3 |        0 | savings | CZ4325593943593886398775 | Tomáš Kovář                       | eva23@seznam.cz                  | +420 607 211 101 | Sun 14 Jan 2024, 06:40AM | ZWqnk-239115-GEAQG
 239133 |   3 |        0 | savings | CZ3655174927644009046921 | Jiří Fiala                        | vlastanovak@seznam.cz            | +420 704 532 779 | Mon 15 Jan 2024, 09:58PM | iIaTl-239133-FCxjU
 239143 |   3 |        0 | savings | CZ9636085404839336732595 | Bořivoj Stejskal                  | dvorakovaklara@seznam.cz         | +420 604 318 705 | Mon 15 Jan 2024, 01:30PM | QihUR-239143-XedME
 239181 |   3 |        0 | savings | CZ7484950769309506112771 | Miloš Horák                       | romanakrizova@seznam.cz          | +420 703 283 097 | Sat 13 Jan 2024, 06:03AM | LPzQR-239181-nJOFh
 239212 |   3 |        0 | savings | CZ3934011608774452066698 | Barbora Vacková                   | bartosovaanezka@seznam.cz        | +420 607 804 738 | Wed 17 Jan 2024, 11:46PM | vjraO-239212-fssbC
 239223 |   3 |        0 | savings | CZ7933964979537374809517 | Artur Horák                       | lmaly@seznam.cz                  | +420 605 172 688 | Fri 12 Jan 2024, 06:49PM | wifLc-239223-xyzLk
 239214 |   3 |     8793 | savings | CZ8708563052963065827560 | Vladimír Toman                    | ustejskal@seznam.cz              | +420 606 394 090 | Thu 18 Jan 2024, 07:36PM | PMpSB-239214-uMBAj
 239266 |   3 |    36130 | savings | CZ6110216776250912974023 | Tadeáš Kučera                     | moravcovadorota@seznam.cz        | +420 607 428 977 | Fri 12 Jan 2024, 08:36PM | dhHWj-239266-BZGHR
 239306 |   3 |        0 | savings | CZ0425575640840684769647 | Norbert Růžička                   | pkucera@seznam.cz                | +420 601 354 763 | Tue 16 Jan 2024, 08:09AM | Algyu-239306-UbHGB
 239341 |   3 |        0 | savings | CZ2221030400412079473244 | Mikuláš Bartoš                    | viktormaly@seznam.cz             | +420 735 674 257 | Mon 15 Jan 2024, 10:43AM | hEtNs-239341-VwrRt
 239319 |   3 |    -3329 | savings | CZ3747750095119884823238 | Jarmila Králová                   | pavlinakrejcova@seznam.cz        | +420 705 015 016 | Thu 18 Jan 2024, 02:57AM | ObTxz-239319-MHunC
 239360 |   3 |        0 | savings | CZ9343809890751182927318 | Ester Sedláčková                  | kberan@seznam.cz                 | +420 724 675 533 | Wed 17 Jan 2024, 08:32PM | rwygI-239360-TxQal
 239368 |   3 |        0 | savings | CZ8670190573303275163369 | Vendula Sedláková                 | strnadhynek@seznam.cz            | +420 604 160 328 | Tue 16 Jan 2024, 04:24AM | NmTuV-239368-jfcNl
 239383 |   3 |        0 | savings | CZ5842574858706768989067 | Mojmír Tichý                      | emusil@seznam.cz                 | +420 601 435 154 | Mon 15 Jan 2024, 01:20AM | YHojU-239383-hyCpB
 239388 |   3 |        0 | savings | CZ5865080532513012120548 | Stanislava Hrušková               | dvorakjiri@seznam.cz             | +420 796 411 870 | Fri 12 Jan 2024, 02:39AM | zEnWh-239388-COeKN
 239390 |   3 |        0 | savings | CZ0597763378841929320250 | Vojtěch Soukup                    | asevcikova@seznam.cz             | +420 606 833 440 | Fri 12 Jan 2024, 09:20PM | idqal-239390-lsbJG
 239409 |   3 |        0 | savings | CZ7035490752307121344381 | Jonáš Jelínek                     | rticha@seznam.cz                 | +420 778 218 439 | Mon 15 Jan 2024, 02:20AM | HXcKc-239409-xVwBV
 239428 |   3 |        0 | savings | CZ4283842062970814671585 | Milan Kříž                        | hrubyrichard@seznam.cz           | +420 704 404 733 | Sat 13 Jan 2024, 12:55PM | EZMAR-239428-vofMU
 239444 |   3 |        0 | savings | CZ4656508877110147269324 | Hedvika Vaňková                   | novakvit@seznam.cz               | +420 702 724 011 | Thu 18 Jan 2024, 05:22AM | zgDsF-239444-KYGOi
 239472 |   3 |        0 | savings | CZ8088174486713882813579 | Marta Vacková                     | urbanovanadezda@seznam.cz        | +420 702 825 286 | Sat 13 Jan 2024, 03:17PM | gpyMC-239472-pHMqM
 239493 |   3 |        0 | savings | CZ6285885700061345335073 | Aneta Beranová                    | rostislav65@seznam.cz            | +420 702 093 360 | Tue 16 Jan 2024, 11:14AM | MuaOn-239493-rfwcf
 239515 |   3 |     6442 | savings | CZ3551804104855066484293 | Jarmila Valentová                 | fhruska@seznam.cz                | +420 703 420 363 | Sat 13 Jan 2024, 06:00PM | BnwdP-239515-ewqQI
 239545 |   3 |        0 | savings | CZ4102535110868921176027 | Felix Kubíček                     | blazenamullerova@seznam.cz       | +420 771 807 006 | Thu 18 Jan 2024, 05:31PM | Dtdpe-239545-xcRjx
 239558 |   3 |        0 | savings | CZ7019768723445765656627 | Františka Moravcová               | qkovar@seznam.cz                 | +420 703 037 155 | Thu 18 Jan 2024, 01:53PM | qqcFI-239558-eeYGs
 239576 |   3 |        0 | savings | CZ3164286122512014396173 | Přemysl Konečný                   | hajkovaruzena@seznam.cz          | +420 720 192 463 | Wed 17 Jan 2024, 11:29AM | HRajr-239576-DlwOl
 239586 |   3 |        0 | savings | CZ4790108334983253956528 | Libor Kopecký                     | vavrabedrich@seznam.cz           | +420 774 134 099 | Mon 15 Jan 2024, 02:34PM | GXBaI-239586-QAPse
 239583 |   3 |      625 | savings | CZ6646937109710026375703 | Ivan Kubíček                      | radoslavbartos@seznam.cz         | +420 705 084 026 | Sat 13 Jan 2024, 06:25PM | hoYKl-239583-aBWfb
 239609 |   3 |        0 | savings | CZ5971196110177481114170 | Ivan Jaroš                        | kasparpremysl@seznam.cz          | +420 604 178 421 | Wed 17 Jan 2024, 04:29AM | ZiCOL-239609-UXVLn
 239611 |   3 |        0 | savings | CZ3553501685235130490380 | Bohumír Blažek                    | qstrnad@seznam.cz                | +420 606 217 648 | Sun 14 Jan 2024, 01:09PM | kBeXZ-239611-XbSCL
 239612 |   3 |        0 | savings | CZ3724682806909213799669 | Felix Navrátil                    | dusankratochvil@seznam.cz        | +420 606 284 650 | Tue 16 Jan 2024, 11:11PM | PIqOq-239612-YyYpT
 239613 |   3 |        0 | savings | CZ6128273129757211467485 | Libor Valenta                     | cstrnad@seznam.cz                | +420 796 980 093 | Thu 18 Jan 2024, 09:04PM | qnwUL-239613-imENB
 239615 |   3 |        0 | savings | CZ8179496868607827663738 | Alexandra Staňková                | horacekjonas@seznam.cz           | +420 705 378 933 | Wed 17 Jan 2024, 08:46PM | CBAeY-239615-KOLQl
 239646 |   3 |        0 | savings | CZ6688183139445637603906 | Igor Navrátil                     | svatoslav90@seznam.cz            | +420 601 051 922 | Fri 12 Jan 2024, 08:42AM | qhDua-239646-agvIv
 239693 |   3 |        0 | savings | CZ7299845066935837242667 | Lubomír Fišer                     | bretislavblaha@seznam.cz         | +420 704 848 353 | Sat 13 Jan 2024, 12:36PM | XARHl-239693-umdVB
 239711 |   3 |        0 | savings | CZ8367570269370891765523 | Leona Tichá                       | pavelriha@seznam.cz              | +420 796 447 231 | Mon 15 Jan 2024, 01:12AM | CtNUd-239711-JBAKX
 239796 |   3 |        0 | savings | CZ3942963927937933413527 | Drahoslava Čermáková              | svobodovakristina@seznam.cz      | +420 601 630 911 | Thu 18 Jan 2024, 07:40PM | HMCmi-239796-WUrtt
 239835 |   3 |        0 | savings | CZ8947214450100242270957 | Vítězslav Doležal                 | yvankova@seznam.cz               | +420 601 093 621 | Sat 13 Jan 2024, 08:56PM | BVkXh-239835-clUcK
 239857 |   3 |        0 | savings | CZ8395314171715031948566 | Dominika Bartošová                | xtesar@seznam.cz                 | +420 601 138 608 | Thu 18 Jan 2024, 06:56AM | JrytJ-239857-uvCTe
 239977 |   3 |        0 | savings | CZ7577200537898981112295 | Václav Mach                       | ruzickovadrahomira@seznam.cz     | +420 606 911 893 | Sun 14 Jan 2024, 08:36AM | KYkfW-239977-pGfzS
 240001 |   3 |        0 | savings | CZ6075121513388478957787 | Zdeňka Vaňková                    | prochazkaeduard@seznam.cz        | +420 607 665 086 | Sun 14 Jan 2024, 01:33AM | DLDJZ-240001-IJiAj
 240008 |   3 |        0 | savings | CZ7443774096924133748357 | Jonáš Musil                       | krejcovatereza@seznam.cz         | +420 608 012 639 | Sat 13 Jan 2024, 03:09PM | hMeqN-240008-ucxsw
 240060 |   3 |        0 | savings | CZ2699935126348385081785 | Leona Jarošová                    | mnemecek@seznam.cz               | +420 603 275 929 | Mon 15 Jan 2024, 04:21AM | RTwga-240060-UBLeD
 240083 |   3 |        0 | savings | CZ7600905027399789412766 | Šimon Šťastný                     | martakrausova@seznam.cz          | +420 704 529 973 | Thu 18 Jan 2024, 12:14AM | smBMW-240083-yOaSa
 240096 |   3 |        0 | savings | CZ8187363650213613600436 | Igor Žák                          | hana47@seznam.cz                 | +420 705 617 710 | Mon 15 Jan 2024, 08:38PM | SZUGO-240096-egqDs
 240113 |   3 |     1581 | savings | CZ3916908597119146260001 | Radoslav Šimek                    | ivomusil@seznam.cz               | +420 608 496 658 | Sun 14 Jan 2024, 10:07AM | prtBU-240113-aWWyZ
 240152 |   3 |    10990 | savings | CZ2942950918255383109400 | Ludmila Vaňková                   | kopeckagabriela@seznam.cz        | +420 775 416 232 | Tue 16 Jan 2024, 05:10PM | uyESJ-240152-XSliQ
 240171 |   3 |        0 | savings | CZ5963606796839462006672 | Miluše Bártová                    | samuel52@seznam.cz               | +420 603 630 145 | Tue 16 Jan 2024, 11:00AM | zPlwU-240171-DOfHp
 240205 |   3 |        0 | savings | CZ6597819242581791078190 | Vlastimil Vávra                   | alexandrruzicka@seznam.cz        | +420 732 398 880 | Fri 12 Jan 2024, 05:07PM | qFPPm-240205-HHuJI
 240207 |   3 |     7673 | savings | CZ3562369182752875484140 | Vasyl Kučera                      | radoslavbenes@seznam.cz          | +420 601 903 127 | Wed 17 Jan 2024, 08:39AM | hxKnJ-240207-QyqKz
 240239 |   3 |        0 | savings | CZ0589467517076922004137 | Viktor Tůma                       | vanekignac@seznam.cz             | +420 738 722 985 | Wed 17 Jan 2024, 11:54AM | uojMV-240239-TfADH
 240243 |   3 |        0 | savings | CZ2263614433073427922110 | Leona Tichá                       | lmatejkova@seznam.cz             | +420 603 102 934 | Sat 13 Jan 2024, 04:32AM | gcQKd-240243-NFDdq
 240251 |   3 |        0 | savings | CZ6864461406670062047246 | Josef Šimek                       | soukupovalucie@seznam.cz         | +420 605 459 836 | Sat 13 Jan 2024, 03:25AM | cbHGl-240251-yIIqS
 240283 |   3 |        0 | savings | CZ5833826175385017944153 | Rostislav Veselý                  | qstepankova@seznam.cz            | +420 601 366 364 | Fri 12 Jan 2024, 03:35AM | eRNkE-240283-NdcAs
 240327 |   3 |        0 | savings | CZ0487594325068442458726 | Romana Janečková                  | hbednar@seznam.cz                | +420 606 228 263 | Thu 18 Jan 2024, 10:03AM | WafbA-240327-UahrS
 240347 |   3 |        0 | savings | CZ3375999198860509221944 | Blahoslav Novotný                 | kkasparova@seznam.cz             | +420 704 469 480 | Thu 18 Jan 2024, 04:35PM | tfzsR-240347-AltGk
 240360 |   3 |        0 | savings | CZ2088698192554282102504 | Ján Zeman                         | vackovarenata@seznam.cz          | +420 606 538 768 | Mon 15 Jan 2024, 03:35AM | wAZOM-240360-oBGlI
